node_id,sensor_timestamp,humidity_percent,raw_value,rssi,voltage,sampling_interval
D4:E9:F4:66:29:A8,2026-01-14T01:30:30.000Z,18.58,3557,-81,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:31:00.000Z,31.9,3171,-68,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:31:00.000Z,18.59,3556,-70,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:31:30.000Z,31.9,3171,-80,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:31:30.000Z,18.6,3556,-78,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:32:00.000Z,31.91,3171,-64,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:32:00.000Z,18.58,3557,-64,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:32:30.000Z,31.91,3171,-66,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:32:30.000Z,18.6,3556,-79,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:33:00.000Z,31.92,3170,-57,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:33:00.000Z,18.57,3557,-63,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:33:30.000Z,31.94,3170,-68,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:33:30.000Z,18.59,3556,-77,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:34:00.000Z,31.96,3169,-58,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:34:00.000Z,18.62,3556,-73,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:34:30.000Z,31.97,3169,-78,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:34:30.000Z,18.64,3555,-83,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:35:00.000Z,32,3168,-63,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:35:00.000Z,18.63,3555,-73,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:35:30.000Z,32,3168,-79,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:35:30.000Z,18.65,3555,-71,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:36:00.000Z,31.98,3169,-62,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:36:00.000Z,18.63,3555,-70,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:36:30.000Z,31.96,3169,-56,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:36:30.000Z,18.62,3555,-74,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:37:00.000Z,31.93,3170,-61,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:37:00.000Z,18.6,3556,-66,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:37:30.000Z,31.91,3171,-85,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:37:30.000Z,18.59,3556,-67,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:38:00.000Z,31.89,3171,-79,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:38:00.000Z,18.58,3557,-62,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:38:30.000Z,31.86,3172,-62,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:38:30.000Z,18.56,3557,-84,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:39:00.000Z,31.84,3173,-70,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:39:00.000Z,18.57,3557,-62,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:39:30.000Z,31.86,3172,-84,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:39:30.000Z,18.55,3557,-61,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:40:00.000Z,31.89,3171,-61,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:40:00.000Z,18.56,3557,-74,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:40:30.000Z,31.91,3171,-62,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:40:30.000Z,18.55,3558,-55,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:41:00.000Z,31.94,3170,-58,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:41:00.000Z,18.54,3558,-65,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:41:30.000Z,31.94,3170,-79,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:41:30.000Z,18.54,3558,-79,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:42:00.000Z,31.97,3169,-73,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:42:00.000Z,18.54,3558,-83,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:42:30.000Z,31.99,3168,-79,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:42:30.000Z,18.54,3558,-74,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:43:00.000Z,32.01,3168,-59,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:43:00.000Z,18.51,3559,-79,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:43:30.000Z,32.04,3167,-66,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:43:30.000Z,18.54,3558,-67,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:44:00.000Z,32.05,3167,-82,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:44:00.000Z,18.55,3557,-76,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:44:30.000Z,32.03,3167,-61,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:44:30.000Z,18.54,3558,-84,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:45:00.000Z,32.01,3168,-77,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:45:00.000Z,18.52,3558,-55,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:45:30.000Z,32.01,3168,-60,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:45:30.000Z,18.54,3558,-80,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:46:00.000Z,31.98,3169,-74,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:46:00.000Z,18.52,3558,-56,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:46:30.000Z,32.01,3168,-58,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:46:30.000Z,18.5,3559,-60,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:47:00.000Z,32,3168,-67,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:47:00.000Z,18.51,3559,-82,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:47:30.000Z,31.99,3168,-58,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:47:30.000Z,18.53,3558,-55,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:48:00.000Z,32,3168,-77,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:48:00.000Z,18.52,3558,-60,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:48:30.000Z,31.98,3169,-75,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:48:30.000Z,18.51,3559,-81,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:49:00.000Z,31.96,3169,-77,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:49:00.000Z,18.52,3558,-81,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:49:30.000Z,31.98,3169,-58,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:49:30.000Z,18.53,3558,-57,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:50:00.000Z,31.96,3169,-62,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:50:00.000Z,18.54,3558,-65,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:50:30.000Z,31.97,3169,-58,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:50:30.000Z,18.53,3558,-66,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:51:00.000Z,31.98,3169,-83,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:51:00.000Z,18.54,3558,-85,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:51:30.000Z,31.98,3169,-66,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:51:30.000Z,18.56,3557,-70,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:52:00.000Z,31.99,3168,-85,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:52:00.000Z,18.55,3558,-69,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:52:30.000Z,31.96,3169,-84,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:52:30.000Z,18.53,3558,-81,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:53:00.000Z,31.97,3169,-63,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:53:00.000Z,18.53,3558,-62,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:53:30.000Z,31.99,3169,-65,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:53:30.000Z,18.56,3557,-55,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:54:00.000Z,31.99,3168,-60,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:54:00.000Z,18.54,3558,-67,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:54:30.000Z,31.96,3169,-65,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:54:30.000Z,18.53,3558,-61,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:55:00.000Z,31.95,3170,-80,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:55:00.000Z,18.53,3558,-77,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:55:30.000Z,31.96,3169,-81,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:55:30.000Z,18.52,3558,-58,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:56:00.000Z,31.97,3169,-73,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:56:00.000Z,18.52,3558,-55,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:56:30.000Z,31.97,3169,-75,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:56:30.000Z,18.54,3558,-73,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:57:00.000Z,31.98,3169,-78,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:57:00.000Z,18.55,3557,-66,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:57:30.000Z,31.98,3169,-61,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:57:30.000Z,18.57,3557,-65,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:58:00.000Z,31.98,3169,-84,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:58:00.000Z,18.57,3557,-83,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:58:30.000Z,32,3168,-79,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:58:30.000Z,18.58,3557,-80,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:59:00.000Z,32,3168,-60,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:59:00.000Z,18.56,3557,-71,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T01:59:30.000Z,31.99,3169,-81,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T01:59:30.000Z,18.57,3557,-70,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:00:00.000Z,31.98,3169,-78,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:00:00.000Z,18.57,3557,-68,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:00:30.000Z,31.99,3168,-83,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:00:30.000Z,18.56,3557,-75,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:01:00.000Z,32.01,3168,-70,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:01:00.000Z,18.57,3557,-69,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:01:30.000Z,31.99,3168,-55,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:01:30.000Z,18.55,3558,-75,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:02:00.000Z,31.97,3169,-75,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:02:00.000Z,18.52,3558,-74,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:02:30.000Z,31.99,3168,-81,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:02:30.000Z,18.52,3558,-62,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:03:00.000Z,31.98,3169,-65,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:03:00.000Z,18.54,3558,-68,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:03:30.000Z,31.99,3168,-66,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:03:30.000Z,18.54,3558,-57,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:04:00.000Z,31.98,3169,-68,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:04:00.000Z,18.54,3558,-62,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:04:30.000Z,31.97,3169,-58,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:04:30.000Z,18.52,3558,-55,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:05:00.000Z,31.97,3169,-62,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:05:00.000Z,18.54,3558,-77,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:05:30.000Z,31.99,3168,-67,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:05:30.000Z,18.54,3558,-56,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:06:00.000Z,31.97,3169,-55,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:06:00.000Z,18.55,3557,-73,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:06:30.000Z,31.97,3169,-74,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:06:30.000Z,18.53,3558,-81,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:07:00.000Z,31.97,3169,-74,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:07:00.000Z,18.53,3558,-73,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:07:30.000Z,31.99,3168,-61,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:07:30.000Z,18.53,3558,-68,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:08:00.000Z,32,3168,-61,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:08:00.000Z,18.56,3557,-66,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:08:30.000Z,32.02,3168,-73,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:08:30.000Z,18.54,3558,-58,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:09:00.000Z,32.01,3168,-79,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:09:00.000Z,18.55,3558,-57,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:09:30.000Z,32.04,3167,-80,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:09:30.000Z,18.55,3557,-78,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:10:00.000Z,32.04,3167,-55,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:10:00.000Z,18.54,3558,-61,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:10:30.000Z,32.02,3168,-63,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:10:30.000Z,18.52,3558,-82,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:11:00.000Z,31.99,3168,-84,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:11:00.000Z,18.53,3558,-83,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:11:30.000Z,31.97,3169,-60,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:11:30.000Z,18.56,3557,-69,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:12:00.000Z,31.99,3168,-57,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:12:00.000Z,18.56,3557,-59,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:12:30.000Z,31.97,3169,-59,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:12:30.000Z,18.55,3558,-66,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:13:00.000Z,31.94,3170,-68,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:13:00.000Z,18.56,3557,-69,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:13:30.000Z,31.96,3169,-71,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:13:30.000Z,18.54,3558,-82,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:14:00.000Z,31.96,3169,-85,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:14:00.000Z,18.56,3557,-57,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:14:30.000Z,31.93,3170,-56,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:14:30.000Z,18.55,3557,-81,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:15:00.000Z,31.91,3171,-65,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:15:00.000Z,18.54,3558,-60,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:15:30.000Z,31.89,3171,-64,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:15:30.000Z,18.54,3558,-80,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:16:00.000Z,31.88,3172,-60,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:16:00.000Z,18.52,3558,-75,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:16:30.000Z,31.88,3172,-57,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:16:30.000Z,18.51,3559,-82,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:17:00.000Z,31.87,3172,-78,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:17:00.000Z,18.5,3559,-73,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:17:30.000Z,31.89,3171,-84,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:17:30.000Z,18.5,3559,-78,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:18:00.000Z,31.87,3172,-57,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:18:00.000Z,18.48,3559,-73,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:18:30.000Z,31.86,3172,-56,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:18:30.000Z,18.47,3560,-85,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:19:00.000Z,31.87,3172,-84,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:19:00.000Z,18.5,3559,-64,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:19:30.000Z,31.86,3172,-76,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:19:30.000Z,18.5,3559,-81,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:20:00.000Z,31.87,3172,-70,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:20:00.000Z,18.52,3558,-65,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:20:30.000Z,31.84,3173,-83,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:20:30.000Z,18.51,3559,-61,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:21:00.000Z,31.83,3173,-71,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:21:00.000Z,18.5,3559,-57,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:21:30.000Z,31.84,3173,-81,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:21:30.000Z,18.48,3559,-56,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:22:00.000Z,31.86,3172,-62,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:22:00.000Z,18.47,3560,-69,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:22:30.000Z,31.86,3172,-63,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:22:30.000Z,18.44,3561,-62,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:23:00.000Z,31.86,3172,-61,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:23:00.000Z,18.43,3561,-75,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:23:30.000Z,31.85,3172,-75,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:23:30.000Z,18.4,3562,-60,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:24:00.000Z,31.87,3172,-81,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:24:00.000Z,18.41,3561,-78,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:24:30.000Z,31.89,3171,-74,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:24:30.000Z,18.43,3561,-60,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:25:00.000Z,31.9,3171,-62,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:25:00.000Z,18.42,3561,-60,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:25:30.000Z,31.91,3171,-81,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:25:30.000Z,18.4,3562,-67,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:26:00.000Z,31.93,3170,-57,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:26:00.000Z,18.41,3562,-75,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:26:30.000Z,31.94,3170,-65,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:26:30.000Z,18.39,3562,-81,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:27:00.000Z,31.91,3171,-68,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:27:00.000Z,18.39,3562,-66,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:27:30.000Z,31.91,3171,-62,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:27:30.000Z,18.41,3561,-57,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:28:00.000Z,31.91,3171,-71,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:28:00.000Z,18.39,3562,-58,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:28:30.000Z,31.89,3171,-74,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:28:30.000Z,18.37,3563,-68,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:29:00.000Z,31.86,3172,-62,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:29:00.000Z,18.37,3563,-72,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:29:30.000Z,31.84,3173,-56,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:29:30.000Z,18.39,3562,-75,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:30:00.000Z,31.87,3172,-78,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:30:00.000Z,18.41,3561,-85,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:30:30.000Z,31.87,3172,-60,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:30:30.000Z,18.4,3562,-80,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:31:00.000Z,31.89,3171,-76,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:31:00.000Z,18.42,3561,-77,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:31:30.000Z,31.88,3172,-79,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:31:30.000Z,18.43,3561,-83,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:32:00.000Z,31.89,3171,-72,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:32:00.000Z,18.41,3561,-55,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:32:30.000Z,31.92,3170,-76,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:32:30.000Z,18.42,3561,-60,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:33:00.000Z,31.9,3171,-71,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:33:00.000Z,18.43,3561,-60,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:33:30.000Z,31.92,3171,-85,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:33:30.000Z,18.42,3561,-65,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:34:00.000Z,31.93,3170,-70,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:34:00.000Z,18.39,3562,-57,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:34:30.000Z,31.96,3169,-68,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:34:30.000Z,18.4,3562,-72,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:35:00.000Z,31.96,3169,-75,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:35:00.000Z,18.42,3561,-63,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:35:30.000Z,31.98,3169,-71,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:35:30.000Z,18.4,3562,-85,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:36:00.000Z,31.96,3169,-83,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:36:00.000Z,18.4,3562,-81,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:36:30.000Z,31.97,3169,-82,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:36:30.000Z,18.4,3562,-85,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:37:00.000Z,31.95,3170,-66,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:37:00.000Z,18.41,3562,-81,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:37:30.000Z,31.93,3170,-79,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:37:30.000Z,18.42,3561,-78,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:38:00.000Z,31.95,3170,-64,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:38:00.000Z,18.45,3560,-69,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:38:30.000Z,31.93,3170,-62,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:38:30.000Z,18.47,3560,-84,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:39:00.000Z,31.91,3171,-70,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:39:00.000Z,18.48,3560,-83,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:39:30.000Z,31.91,3171,-73,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:39:30.000Z,18.5,3559,-78,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:40:00.000Z,31.9,3171,-63,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:40:00.000Z,18.47,3560,-66,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:40:30.000Z,31.88,3172,-63,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:40:30.000Z,18.46,3560,-57,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:41:00.000Z,31.9,3171,-55,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:41:00.000Z,18.43,3561,-72,3.65,30
70:B8:F6:AE:A8:38,2026-01-14T02:41:30.000Z,31.9,3171,-70,3.65,30
D4:E9:F4:66:29:A8,2026-01-14T02:41:30.000Z,18.45,3560,-63,3.65,30
